,PGBD2
U6,U6
ZNF692,ZNF692
ZNF672,ZNF672
SH3BP5L,SH3BP5L
,
LYPD8,LYPD8
,
,
OR2T27,OR2T27
,
,
,
Y_RNA,
OR2T10,
OR2T10,
OR2T10,
,
,
OR14I1,
,
OR9G1,
,
,
,
,
,
,
,
,
OR2T1,OR2T1
OR2T6,OR2T6
,
,
OR2M4,OR2M4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Y_RNA,Y_RNA
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
OR2L2,
Y_RNA,Y_RNA
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
OR2L5,
,
,
,
,
,
,
,
,
,
,
,
,
Y_RNA,Y_RNA
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Y_RNA,Y_RNA
,
,
,
,
,
,
OR2W3,OR2W3
TRIM58,TRIM58
OR11L1,OR11L1
,
OR9H1P,
OR1C1,
OR14K1,OR14K1
OR14A2,
OR6F1,
OR13G1,OR13G1
,
GCSAML,GCSAML
OR2C3,OR2C3
,
OR2B11,OR2B11
NLRP3,NLRP3
,
ZNF496,ZNF496
Y_RNA,
,
,
,
ZNF124,
,
,
ZNF670,
,
,
Metazoa_SRP,
AHCTF1,AHCTF1
,
,
SCCPDH,SCCPDH
,
,
5S_rRNA,
U6,
,
5S_rRNA,
5S_rRNA,
Metazoa_SRP,
Metazoa_SRP,
5S_rRNA,
5S_rRNA,5S_rRNA
5S_rRNA,5S_rRNA
5S_rRNA,
5S_rRNA,
5S_rRNA,5S_rRNA
,
U6,U6
Metazoa_SRP,
U6,
Metazoa_SRP,
U1,U1
,
U1,
Y_RNA,Y_RNA
Metazoa_SRP,
U6,
,
,
,
Metazoa_SRP,
,
Y_RNA,Y_RNA
Metazoa_SRP,
Metazoa_SRP,
U6,U6
Metazoa_SRP,
,
Metazoa_SRP,
,
,
,
,PSMA3
,
,
Metazoa_SRP,
U6,U6
,
U6,U6
,
GJA8,GJA8
ID3,ID3
,
,
Metazoa_SRP,
,
CNST,CNST
CCDC190,CCDC190
,
,
TFB2M,TFB2M
,
,
Y_RNA,Y_RNA
Y_RNA,
SMYD3,SMYD3
U6,
NPR1,NPR1
KIF26B,KIF26B
,
Metazoa_SRP,
Metazoa_SRP,
U1,U1
SH2D5,SH2D5
EFCAB2,EFCAB2
Metazoa_SRP,
U6,U6
mml-mir-7180,
KIAA1143,KIAA1143
U6,U6
,
U6,U6
Metazoa_SRP,
,
SERP1,SERP1
HNRNPU,HNRNPU
,RNF13
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
U6,
,
COX20,COX20
,
,
,
,
PSEN2,PSEN2
DESI2,DESI2
,
Metazoa_SRP,
COL8A2,COL8A2
CATSPERE,CATSPERE
COQ8A,COQ8A
ADPRS,ADPRS
CIART,CIART
,
ADSS2,ADSS2
TEKT2,TEKT2
DTL,DTL
C1H1orf100,C1orf100
,
Metazoa_SRP,
Metazoa_SRP,
,
mml-mir-3122,
AGO3,AGO3
,
U6,
Metazoa_SRP,
,
,
E2F2,E2F2
Metazoa_SRP,
ILF2,ILF2
ZBTB18,ZBTB18
,
PPP2R5A,PPP2R5A
,
,
,
,
POU3F1,POU3F1
,
